id,text,label,annotator1,annotator2,source
460,"Kb có phải đúng địa chỉ này k vì ngõ này lắm quán bún đậu dã man. Mình dk bạn dẫn đi nên cx k để ý số nhà. 
Nghe danh quán này cx khá lâu :))))) bún đậu thần thánh của ae chùa láng, của ae ngoại thương, ngoại giao, hlu các kiểu :))) h ms có cơ hội được dân trong địa bàn dẫn đi thưởng thức :))) .
.
Mình đến quán vào lúc quá bữa r. Tầm 1h nên k đông, nhìn quán cx khá sạch sẽ. . .
🌽Đậu ở đây rán già, nóng hổi, mình thích ăn đậu giòn bên ngoài và mềm, nóng bên trong nt. Ăn tham quá tí bỏng mồm :))) .
.
🌽Chả cốm ở đây cx ngon nữa, nhưng lại k thấy rõ mùi thơm vs dẻo của cốm
.
🌽Nem thì độn nhiều miến vs su hào các thứ lắm, rán cx k vàng nx, dồi thì toàn tiết thôi, cắt còn bé tí nữa à :( Thịt luộc ăn oke, k bị mỡ.
.
🌽Mắm tôm mình thấy hơi mặn, phải vắt tận 3 quả quất luôn ý 😰
.
.
🌽Được cái quán khá đông nên chak hết đồ nhanh nên k có trường hợp bún để lâu ý, ăn k bị chua. .
.
. $ Giá thì khá rẻ: .
- Đầy đủ : 30k .
- Bún đậu chả cốm: 25k 
À ở đây còn được trà đá free, nhưng tự phục vụ nhé :))) .",POS,POS,POS,
461,"Mình đặt 2 quay 1 nem lụi về nhà chén, 
Ôi trời, rau xanh cuốn thì bị đè bởi hộp thịt, hoa quả, đại khái là cho tất cả vào một túi, nhìn phản cảm 
Tiếp mở hộp hoa qua thì hỗn độn, như cho lợn ăn, hay nhất là miếng dứa còn nguyên mắt - Ẩu - Cực Ẩu 
Rau bị dính đất hay sạn ấy 
Mắm thì ngọt sắc đỏ au, okey fine - vkck con cái không ăn đồ cuốn, mà gắp thịt ăn tạm vì tiếc 
Nem lụi không bọc xả, nhiều tiêu cay trẻ con ko ăn đc, hơi nhiều tỏi 
Nói chung tiếc tiền thì ít mà tiếc công chờ thì nhiều, thất vọng và hứa không đặt lại, không như mong đợi",NEU,NEU,NEG,
462,"Tranh thủ có mã giảm giá Airpay nên gọi thử cháo ếch, kèm 1 phần da ếch chiên giòn. Thịt ếch mình thấy ngon, đậm đà, cháo hương lá dứa cũng thơm, nhưng không thấy ngon đặc sắc lắm. Với giá niêm yết thì hơi đắt cho một phần nhỏ  như vậy. Da ếch chiên thì ngon, giòn tan nóng hổi. Shipper nhanh nhẹn, giao hàng thậm chí còn sớm hơn cả giờ hẹn nữa. Nói chung ổn, không có ấn tượng xấu nào. Lần sau có dịp mình sẽ đến quán để xem không gian như thế nào, nhìn ảnh cũng khá đẹp",POS,POS,POS,
463,"10/10. Tuyệt không có gì để chê. Vừa healthy lại vừa ngon. Mình đặt 1 cơm sườn cốt lết và 1 trà quất. Cơm mềm, vừa ăn, không bị khô, sườn chín tới, ăn không bị dai. Rau củ ăn ngon, nấu chín mềm. Nước mắm chua mặn ngọt chấm kèm rau củ với sườn rất vừa miệng, hợp với khẩu vị mình. Trà quất uống cũng rất OK. Nói chung đây là một trong những suất cơm ngon nhất mình từng đặt. Đã vậy quán mở tới 11h đêm nên rất tiện nhé chứ nhiều quán cơm 8-9h đã đóng rồi mà mình thì hay ăn muộn nên sẽ ủng hộ quán nhiều nữa ^^",POS,POS,POS,
464,"Trong con phố nhỏ xíu với những bar Tây lại có hàng bún mọc bán từ sáng đến tối muộn thế này. Mình đi qua quán bà nhiều, mỗi lần lại thấy dáng bà ngồi co lại cạnh nồi nước dùng trong thời tiết lạnh lẽo của mùa đông, nhìn ấm áp gì đâu.
📍Quán rộng bên trong nhỏ vỉa hè nhưng bà cũng kê thêm 2-3 bàn bên ngoài. Mà làm vậy thì hơi vướng đường đi lẫn việc để xe, quán bà mà có không nhận khách nữa chắc chỉ do không có chỗ để xe mà bàn vẫn còn mất 😅
🍜Ở cái đất phố cổ vẫn còn một hàng bún đầy đủ 25k/bát đấy. Bát bún tình thương, bà cho nhiều mọc hơn thịt. Thịt quán bà không bã nhưng cũng không thể gọi là mềm đúng ý mình, chắc do lát vừa không mỏng hay dày. Mọc được nắn đúng kiểu mình thích, rõ vị mộc nhĩ bên trong mà còn vàng ươm giống nước dùng. Vị nước dùng vừa miệng, còn hơi mỡ so với mình. Gần chỗ làm lại còn giá yêu thương thế này thì mình tới suốt thôi.",POS,POS,POS,
465,"Cuối tuần mình cùng nhóm bạn lên Tạ Hiện chơi và sau đó khám phá được quán bún miến ngan ngay chỗ phố đi bộ. Cửa hàng vỉa hè, mà mình đi qua thấy đông mà cũng đang đói bụng nên vào ăn luôn thì phải công nhận chất lượng hơn cả giá tiền. Thực sự đây là bát miến ngan cực chất lượng mà mình ăn ở con phố quanh hồ Gươm. Một bát đầy ụ thịt, gan tiết tim măng các thứ mà chỉ có 40k. Chỗ ngồi cũng sạch sẽ thoáng mát mà bà chủ vui tính thoải mái. Nói chung so với các quán ăn ở con phố sát hồ thì mình thấy quán này rẻ nhất vì đồ ăn rất nhiều 👌🏻👌🏻",POS,POS,POS,
466,"Không gian đẹp , đồ uống ngon 👌
Nhân viên nhiệt tình vui tính 😍😍😍",POS,POS,POS,
467,"Mình đặt cho bạn mình 4 5 lần ở đây rồi, 2 lần đầu còn thấy ngon bắt mắt, càng về sau chất lượng càng kém! Người ta đã ăn đồ healthy thì ko tiếc tiền ăn mắc 1 chút nào đâu quán, nhưng chất lượng mỗi lần mỗi khác ai mà lường được. Đặt 1 phần cá mà lèo tèo 3 miếng cá bé tẹo chán ko buồn nói luôn!",NEG,NEG,NEG,
468,"Rất gần chỗ mình, mong quán sẽ có thêm nhiều món hơn. Cơm gà có mùi gì thơm quen lắm mà ko biết là mùi gì 🤭",POS,POS,POS,
469,"- Địa điểm ngay trung tâm thành phố, rất dễ tìm, có chỗ gửi xe ( tính phí 10k nha)
- Trang trí xinh xắn có 3 tầng chắc đi đông 10-20 người vẫn ok, quán sạch sẽ từ khu buffet, bàn ghế, chén bát cho đến chỗ phân loại đồ bẩn và***cũng sạch lắm, mình thấy ấn tượng về độ sạch sẽ của quán ! 
- Nhân viên cũng tạm gọi là nhiệt tình 
- Đồ ăn: đồ ăn thuần chay và chay, có nhiều lựa chọn, mình thấy đồ ăn ngon và có sự đầu tư về menu hơn các quán buffet chay khác. Món nào cũng ngon luôn ý. Mấy cái bát đĩa xinh thôi rồi nữa chớ. Tuy nhiên mình thường chỉ dùng 1 bát 1 đĩa khi ăn món chính chứ ko dùng nhiều mất công các bạn dọn mệt
- Có cơm chay take away và nước uống giá tầm 45k/ suất cơm, nước 20-30k thì phải. 
- Giá cả hợp lý 100k/ suất",POS,POS,POS,
470,"Tạt qua quán đúng hôm mưa gió. Thấy quán chè có cả trái cây tươi. Tò mò nên gọi đĩa nhỏ ăn thử. Đĩa hoa quả như trong ảnh 55k, gồm dưa lưới xanh, táo, ổi, nho Ninh Thuận. Hoa quả tươi rói, ăn rất đã. Chưa bao giờ ăn dưa lưới thơm ngon như thế luôn. Bình thường dưa lưới màu vàng cơ, nhưng shop bảo mùa này có dưa lưới xanh thui. Vote trái cây 10đ

Chè thì ăn quen rồi nên thấy cũng bt. Tàu hũ sâm dứa được thử của mỗi con bạn 1 thìa ăn ngob vãi!!! Lần sau sẽ ăn sâm dứa và tàu hũ hihi

Quán đúng hôm mưa nên hơi đông. Được cái ấm cúng, nhiều góc sống ảo tha hồ chụp ảnh hí hí",POS,POS,POS,
471,"Bún chả ngon, thịt và chả đều mềm, đậm vị.
Giá lại còn rẻ nữa.
Mình thích ăn bún chả nên đi ăn khá nhiều quán rồi, nhưng mình thấy nước chấm, chả và thịt ở đây ăn vừa miệng nhất.
Và giá thì lại quá rẻ.",POS,POS,POS,
472,"Dc hôm có mã giảm giá 50% nên thử.

Mình gọi trà xoài kem cheese tưởng là xoài xay ai dè là siro . nc lởn cởn tép xoài . 
kem cheese thì ko có gì đặc biệt. cũng chả rõ mùi vị là kem tươi hay kem mặn :3
Chị mình đi gọi trà sữa tươi topping là kem sữa. uống cảm giác toàn mùi hoá học là sao .!
Quán nhỏ có 3 tầng. trang trí cũng dễ thương

Nói chung đồ uống khá rẻ nhưng cá nhân mình ko hợp khẩu vị. chắc đây là lần cuối",NEU,NEU,NEG,
473,"Gà thơm bơ tỏi, mềm hơn ổn hơn lần đầu mình mua gà siêu khô. Bánh mì cũng mềm thơm. Giá hơi mắc hơn mặt bằng chung chút. Nên thêm topping các loại đạm cho những người cần nhiều đạm như mình",NEU,NEU,NEU,
474,"các bạn ạ đây là tiệm bánh mì đầu tiên mà tớ không tìm được bất kì một lí do gì để chê í :( từ bác chủ quán có ti tỉ người bạn trải quanh thế giới đáng yêu cực nhá không tin cứ đến mà xem 💕
bánh mì CỰC KÌ ĐẦY ĐẶN và tất nhiên là ngon rồi 🥙 có khá nhiều loại để các b thử như thịt viên nấm, xá xíu paté, chả rim này những loại cơ bản như paté trứng các thứ này có cả bánh mỳ chay là salad với phomai chỉ 15k mà đủ no không lo chết đói 💯 nhưng must try đáng thử là bò tiêu đen, ngan nướng và gà nướng. thịt được tẩm ướp đậm đà và vừa miệng, ăn kèm tương ớt nhà làm đánh bật vị giác luôn ⚠️ nhưng tương ớt rất cay đấy ạ các bạn có thể nhắc bác cho ít hoặc không cho mà vẫn ngon như thường ⚠️ 
nói qua thì ban đầu tớ ấn tượng nhất là bò tiêu đen kiểu gần như lần nào ăn cũng chỉ gọi mỗi loại này thôi í lol nhưng tết vừa rồi đi xỏ lỗ tai nên phải kiêng bò và gà thì tớ đánh sang các loại khác bao gồm cả ngannn, tớ thì không thích ngan lắm nhưng tớ hoàn toàn bị thuyết phục luôn kiểu ngọt thịt mà gia vị ướp cũng hợp nên ăn vèo cái hết luôn 😟 xong hôm qua đánh liều ăn gà nướng thì bị quật phát nữa, thịt gà rất mềm mà không bị bở hay khô đâu ạ thêm cái mùi smoky kiểu thịt hun khói tây tây í không biết tả sao luôn 🤐
nói không ngoa chứ ngày nào bữa trưa của tớ cũng tọa lạc ở đây và thật sự là không có điểm nào để chê í :< à mà SALAD SIÊU SIÊU NGON 🥗 và bánh mì các bạn gọi đến đâu bác làm xong cho vào lò tầm 2 3 phút nên nóng cả bánh cả nhân và giòn tan, không lo bánh ỉu hay dai đâu ạ 💯
quán không rộng lắm nhưng nếu các bạn đi nhóm 10 người vẫn ngồi được ở trong nhà đấy, còn không thì ngồi vỉa hè ngắm đường phố cũng vui mà hi :3 ngoài ra nhà bác còn có 2 em puppy xinh nhắm và mến khách cực í 🐶 với cả gian bên trong là quán Bubble Yogurt của con trai bác chủ quán nên mọi người ăn bánh mì xong tráng miệng bằng sữa chua cũng được đấy ạ. có 2 loại sữa chua là light yogurt và greek yogurt. tớ sẽ viết thêm 1 bài ở BUBBLE YOGURT nên các bạn qua đó xem và có thể tham khảo trước menu đóooo 💖💚
TỔNG KẾT:
♡ quán ở ngay mặt đường số 14 Hàng Buồm nhưng hơi nhỏ nên dễ đi qua mất, hoặc có thể tìm bánh mỳ P và nhìn sang bên trái hihi, ở cửa có cả biển bánh mỳ 14 hình tròn hoặc dòng chữ yogurt bar thì đấy là quán đấy ạ
♡ chất lượng xuất sắc, dịch vụ thì mình chưa thử bao giờ vì toàn đến quán ăn để chơi với 2 em cúnnn
♡ không gian tạm ổn, khá bé nếu lượng khách trên 10 người
♡ tốc độ làm đồ ăn không quá lâu nhưng nếu lúc bạn đến mà đông khách thì vẫn sẽ phải đợi (tất nhiên) và nếu không muốn chờ thì tớ sẽ đi lòng vòng hoặc ra circle k mua nước rồi quay lại là vừa xinh luôn vì bác xử lí đơn hàng rất nhanh và gọn ;) 
♡ giá cả giao động từ 15k ~ 35k, tớ thấy đáng đồng tiền bỏ ra luôn vì CỰC KÌ NHIỀU NHÂN, lúc ăn còn có mấy miếng cắn toàn nhân không có bánh cơ mà :<
mong các bạn ghé quán và enjoy your bánh mì hihi không hối hận đâuuuuu btw xin lỗi vì tớ viết dài quá hic và không có ảnh cho bánh mì vì mải ăn và chơi",POS,POS,POS,
475,"Quán nằm ngay gần ngã 4 nguyễn khánh toàn >< nguyễn văn huyên. Rộng rãi, sạch sẽ hơn rất nhiều quán + khác
Do đường Nguyễn Văn Huyên kéo dài mới mở nên đường cũng vắng, chỗ đỗ xe tạm thời thoải mái
Bên trong thiết kế theo phong cách thời bao cấp, vào đây thấy ""tuổi thơ dữ dội"" tràn về
Đồ uống thì như các quán + khác, chỉ thích đến hơn vì mấy cái + đã kể ở trên",NEU,NEU,NEU,
476,"Ôi ngon thôi rồi ý, ăn xong bữa nướng no nê vô cùng tận, thịt mềm mại mỡ màng, chủ là người hàn nên hoàn toàn có thể tin tưởng đây là nướng hàn quốc chuẩn vị nhé, trứng hình như là có trong combo không nhớ nữa nhg chắc hàn ăn nhạt nên ăn không quen lắm nhg rất ngậy và ngon, đã thế chủ còn cute nữa, thận thiện vô cùng",POS,POS,POS,
477,"Không biết mng khen thế nào nhưng cá nhân mình thấy bánh ăn khá là bình thường mà còn kiểu nhạt nhẽo sao ý :)) . Mình ord qua now được giảm giá thì thấy còn ok chứ nếu giá gốc thấy không đáng đồng tiền chút nào . Mình ăn thử 2 loại ( dân tổ + thập cẩm ) đều thấy na ná nhau cũng kco gì đặc biệt . Với mức giá này có thể ăn được nhiều loại bánh mì khác ngon hơn . Ncl thử cho biết thì dc .
* Vừa lên đọc rv và xem ảnh thấy bánh mì có trứng nhưng bánh hnay mình ord lại không có trứng ?? Haizzz",NEU,NEU,NEG,
478,Quá đắt lèo tèo mà 136k,NEG,NEG,NEG,
479,"Hôm nay mình có đi ăn với gia đình và gọi món gà phô mai , sau khi ăn gần xong miếng gà thì mình phát hiện có 1 con gián bị miếng gà đè lên ở mặt dưới . Mình định gọi quản lý nhưng không muốn ảnh hưởng đến bữa ăn gia đình nên thôi lên đây viết review vậy. thực sự thất vọng quán thì ăn chán hơn hẳn so với chỗ khác nhưng vì gần nên mình vẫn xuống ủng hộ không ngờ lại gặp phải tình huống này , mong các bạn rút kinh nghiệm dù mình là khách thường xuyên nhưng sau vụ này chẳng bao giờ dám quay lại đây nữa :)",POS,POS,NEG,
480,"Bún khá đầy đặn nhưng thịt khô và ko ngon. Suất lẫn đc 2 miếng chả băm đen thui ăn cứng quèo, một lần duy nhất không quay lại :(",NEG,NEG,NEG,
481,"Tiệc tất niên cuối năm lúc nào cũng cứ phải đẫm thịt 😍 1 tuần liền rồi ngày nào cũng buffet đến sợ thịt quá rùii 😩
Lần này lựa chọn tú chef cơ sở nguyễn văn lộc cho gần nhà và lại còn mới khai trương nên đc giảm giá buffet nướng chỉ còn 149k cả nướng và lẩu còn 179k.
Khai vị ở đây có kimbap, salat, thịt chiên, khoai chiên, bánh xèo ăn cũng ok. 
Đồ nướng ở đây cũng đa dạng :ba chỉ lợn, ba chỉ bò, nầm, mực, bạch tuộc, cá, .... tẩm ướp bình thường k đặc sắc lắm 😭 đặc biệt là bạch tuộc thì mặn thé cổ nhóm mình đi ăn chục người mà ai cũng kêu mặn :(( Ở đây phục vụ siêu chậm bọn mình đến ngồi chờ 30 phút vẫn chưa thấy đồ ăn lên đợi gần 1 tiếng thì có đồ nhưng than vẫn chưa lên 😩 
Chấm điểm: 6/10.
- 🏠: suchef 20 nguyễn văn lộc- hà đông( ngay gần siêu thị coopmart)
#food #foody #foodyhanoi #foodyhadong #foodie #foodblogger #foodblog #foodbloggers #instagood #instadaily #instagram #l4l #l4f #followme #follow4follow #lovemylife #mylife❤️ #daily #photodaily #hanoi #hanoifood #vietnamese #vietnamesefood",POS,POS,NEG,
482,"Nước chấm của nem lụi cũng bình thường k đậm vị lắm.nhưng mình thấy bánh xèo ở đây khá ngon.chuẩn vị,vỏ bánh giòn và nhân bánh rát nhiều thịt đặc biệt là thịt bò ))",POS,POS,POS,
483,"Ngon, nhiều topping nhất trong các hàng mình từng ăn. Đầy đặn, giá cả hợp lí mỗi tội hơi xa mình 😑",POS,POS,POS,
